"Targino Gondim - Numa Sala de Reboco / Toca pra Nós Dois","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","8'02""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - O Xote das Meninas","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","2'10""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - Fingindo Que Não Tá","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","4'08""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - Meninos","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","3'47""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - Chote Machucador","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","2'17""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - Devagarinho","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","3'27""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - Nem Se Despidiu de Mim","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","3'27""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim -  O Tocador Quer Beber / Tô Berando","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","3'20""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - Olha Pro Céu","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","1'57""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - São João do Carneirinho / Daquele Jeito","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","1'45""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Targino Gondim - Esperando na Janela","Atração (http://www.atracao.com.br/)",,"Autor de ""Esperando na janela"", sucesso gravado por mais de
40 intérpretes, e cultor da tradição nordestina, Targino pode e deve ser
considerado como uma das grandes revelações desses últimos tempos, não só do
forró, mas de todo o Brasil.","3'72""","Enilson Mota ""Pará""",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.targinogondim.com.br","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Abertura: Canção de fé","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","1'47""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Baião): A) Cheiro de Nós - B) Pras Banda do Angico","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","4'35""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Maxixe): A) Amor de Bumba-meu-Boi - B) Poema incedental: ""O Poeta e o Passarinho"" - C) Se Eu Tivesse Asa - D) Sete Sentidos","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","8'12""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Samba de Latada): A) Jeito Cativo - B) Ternura","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","5'30""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Xote): A) Doidim por Você - B) Chamego Proibido","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","6'38""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Xote): A) Poema Incidental: ""Essa Palavra Saudade"" - B) Bote Tempo - C) A Cura - D) Xote da Saudade - E) O que é o Amor","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","7'00""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Baião): A) Daquele Jeito - B) Fulô da Maravilha","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","6'33""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Xote): A) Meninos - B) Homem Passarinho - C) Siá Filiça - D) Poema: ""A Grandeza do Povo Sertanejo"" - E) O Xote das Meninas","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","6'53""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Xote): A) Meu Bê-á-bá - B) Tocando em Frente - C) Dez Poemas Diferentes - D) A Natureza das Coisas","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","12'02""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Forró): A) Feito Mel no Melão - B) Bom que Chega dói","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","5'23""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Xote): A) Meu Cenário - B) Poema: ""Saudade é um Parafuso"" - C) Pra Nunca Mais tu me Deixar - D) Se Quiser Plantar Saudade - E) Lembrança de um Beijo - F) Vontede - G) Mensageiro Beija-Flor - H)Poema: ""Sutíl Vontade""","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","11'08""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri: A) Tamborete de Forró - B) Ana Maria - C) Peoma: ""O Nome da Minha Amada""","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","7'17""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Me dá meu Coração","Atração (http://www.atracao.com.br/)",,,"2'13""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Se Tu Quiser - Poema: ""Quando tu Ficar Cheirosa""","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","2'03""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Pout Pourri (Marchinhas Juninas): A) Poema: ""Aprendi a Cantar Sem Professor"" - B) Xote Universitário - C) Trancelim - D) Romance Matuto - E) Numa Sala de Reboco - F) Olha Pro Céu","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","19'28""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santanna - Video Clipe: Qem Souber me Diga","Atração (http://www.atracao.com.br/)",,"Santanna é sinônimo de forró legítimo. Tem a força que este gênero
eternizado por Luiz Gonzaga representa","3'48""","Laelma Roselly Carvalho e Santanna o Cantador",2006,,,,"Atração (http://www.atracao.com.br/)",,"http://www.santannacantador.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pitty no Lançamentos","Showlivre (http://www.showlivre.com)","Pitty comenta sobre o lançamento de seu disco Chiaroscuro.","""Chorei quando Chiaroscuro ficou pronto"", diz a cantora Pitty sobre o novo disco.","4'26''","Walter Abreu",2009,,,,,,"http://www.pitty.com.br/","Musical","Curta",,,,,,,,,,,"Lançamento/20090813_lanc_pitty/20090813_lanc_pitty_youtube_16x9.mp4",,,,,,,,"Pitty no Lançamentos","Showlivre (http://www.showlivre.com)","Pitty comenta sobre o lançamento de seu disco Chiaroscuro.","""Chorei quando Chiaroscuro ficou pronto"", diz a cantora Pitty sobre o novo disco.","4'26''","Walter Abreu",2009,,,,,,"http://www.pitty.com.br/","Musical","Curta",,,,,
"Sepultura no Estúdio Showlivre 1/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""A-Lex I Moloko Mesto"" no Estúdio Showlivre.","3'58''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura01_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""A-Lex I Moloko Mesto"" no Estúdio Showlivre.","3'58''","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 2/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","O apresentador Clemente entrevista a banda.","8'09'","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura02_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","O apresentador Clemente entrevista a banda.","8'09'","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 3/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""Filthy Rot"" no Estúdio Showlivre.","3'17''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura03_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""Filthy Rot"" no Estúdio Showlivre.","3'17''","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 4/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""What I Do!"" no Estúdio Showlivre.","2'39''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura04_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""What I Do!"" no Estúdio Showlivre.","2'39''","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 5/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Ganhadores da promoção fazem perguntas à banda.","8'45''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura05_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Ganhadores da promoção fazem perguntas à banda.","8'45''","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 6/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""We've Lost You"" no Estúdio Showlivre.","4'52''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura06_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""We've Lost You"" no Estúdio Showlivre.","4'52''","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 7/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""A-Lex II - The Treatment"" no Estúdio Showlivre.","5'15''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura07_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura toca ""A-Lex II - The Treatment"" no Estúdio Showlivre.","5'15''","Walter Abreu",2009,,,,,,,,,,,,,
"Sepultura no Estúdio Showlivre 8/10","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura no Estúdio Showlivre: ""O Horror Silencioso"" na dica do editor-chefe Rodrigo Carneiro e o desafio feito à banda pelo Claustrofobia. Membros do Sepultura trocam de instrumentos e tocam ""Polícia"", dos Titãs! ","9'37''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20090317_est_sepultura/20090317_est_sepultura08_Youtube.mp4",,,,,,,,"Sepultura no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Sepultura é uma das maiores bandas de heavy metal do mundo. Com nova formação, se apresentam no Estúdio Showlivre.","Sepultura no Estúdio Showlivre: ""O Horror Silencioso"" na dica do editor-chefe Rodrigo Carneiro e o desafio feito à banda pelo Claustrofobia. Membros do Sepultura trocam de instrumentos e tocam ""Polícia"", dos Titãs! ","9'37''","Walter Abreu",2009,,,,,,,,,,,,,
